005011700,1585,0.007570978,0.282018927,0.701577287,0.008832808
005011800,5089,0.764590293,0.031440362,0.172528984,0.031440362
005011900,5698,0.014040014,0.242541243,0.722885223,0.020533521
005012101,3090,0.011650485,0.3,0.673139159,0.015210356
005012102,1631,0.006744329,0.180257511,0.79705702,0.01594114
005012300,4152,0.007225434,0.269026975,0.704238921,0.019508671
005012500,3905,0.009475032,0.302176697,0.655569782,0.032778489
005012701,2253,0.012871727,0.216600089,0.728806036,0.041722148
005012901,4015,0.011457036,0.300373599,0.673972603,0.014196762
005013000,1032,0.45251938,0.025193798,0.48255814,0.039728682
005013100,5103,0.019792279,0.310993533,0.64452283,0.024691358
005013200,5890,0.341595925,0.078777589,0.511205433,0.068421053
005013300,6384,0.006109023,0.395833333,0.578320802,0.019736842
005013500,3583,0.012559308,0.424783701,0.550376779,0.012280212
005013800,3042,0.637409599,0.044378698,0.271531887,0.046679816
005014100,3437,0.019493745,0.336921734,0.613034623,0.030549898
005014300,1003,0.021934197,0.53439681,0.43668993,0.006979063
005014400,5880,0.052040816,0.301020408,0.609863946,0.03707483
005014500,5816,0.013411279,0.470598349,0.497764787,0.018225585
005014701,6461,0.00804829,0.469896301,0.511995047,0.010060362
005014702,5110,0.004892368,0.423091977,0.553033268,0.018982387
005014900,4591,0.036811152,0.38379438,0.564365062,0.015029405
005015100,5409,0.008874099,0.460898502,0.508966537,0.021260862
005015200,2341,0.339171294,0.058949167,0.553182401,0.048697138
005015300,4031,0.004961548,0.482262466,0.491689407,0.021086579
005015500,3005,0.009983361,0.197004992,0.775707155,0.017304493
005015700,3580,0.010335196,0.346089385,0.627374302,0.016201117
005015800,1206,0.418739635,0.048922056,0.472636816,0.059701493
005015900,2164,0.007855823,0.096580407,0.886783734,0.008780037
005016000,3767,0.67321476,0.01725511,0.25696841,0.05256172
005016100,4380,0.009360731,0.33173516,0.642922374,0.015981735
005016200,1769,0.53759186,0.040700961,0.368004522,0.053702657
005016300,0,,,,
005016400,1141,0.543382997,0.02716915,0.382997371,0.046450482
005016500,1077,0.009285051,0.43454039,0.538532962,0.017641597
005016600,2166,0.379501385,0.03601108,0.500461681,0.084025854
005016700,2047,0.007327797,0.497801661,0.490473864,0.004396678
005016900,1663,0.013830427,0.518941672,0.450992183,0.016235719
005017100,0,,,,
005017300,5987,0.011859028,0.360280608,0.606480708,0.021379656
005017500,6911,0.012154536,0.398929243,0.566054117,0.022862104
005017701,4294,0.023521192,0.406846763,0.547042385,0.02258966
005017702,4805,0.011030177,0.423309053,0.542559834,0.023100937
005017901,4677,0.011759675,0.221937139,0.717981612,0.048321574
005017902,3587,0.010315026,0.371898522,0.60161695,0.016169501
005018101,3300,0.010606061,0.433333333,0.526363636,0.02969697
005018102,5555,0.015841584,0.401260126,0.531233123,0.051665167
005018301,4525,0.030276243,0.337237569,0.566187845,0.066298343
005018302,3647,0.011790513,0.380860982,0.565670414,0.041678092
005018400,3855,0.611673152,0.022049287,0.326070039,0.040207523
005018500,7466,0.010983123,0.396731851,0.57326547,0.019019555
005018900,7752,0.016124871,0.310371517,0.653250774,0.020252838
005019300,5461,0.006775316,0.330891778,0.647683574,0.014649332
005019400,1903,0.26904887,0.106148187,0.569626905,0.055176038
005019500,7756,0.018437339,0.302991233,0.650593089,0.027978339
005019700,7501,0.011465138,0.204906013,0.704572724,0.079056126
005019900,8154,0.014348786,0.29273976,0.677826833,0.015084621
005020000,4878,0.077080771,0.075645756,0.538745387,0.308528085
005020100,4013,0.013456267,0.351856466,0.616247197,0.01844007
005020200,2155,0.117401392,0.097911833,0.603712297,0.180974478
005020400,2976,0.099462366,0.101478495,0.63844086,0.16061828
005020501,6996,0.011292167,0.373927959,0.598627787,0.016152087
005020502,1764,0.01984127,0.311791383,0.654761905,0.013605442
005020601,3050,0.088196721,0.120655738,0.565901639,0.225245902
005020900,4361,0.015592754,0.324466865,0.640908049,0.019032332
005021001,8521,0.033446779,0.50815632,0.37906349,0.079333412
005021002,6839,0.029390262,0.513525369,0.335867817,0.121216552
005021100,5565,0.012398922,0.358310872,0.61671159,0.012578616
005021200,5267,0.042149231,0.386557813,0.311372698,0.259920258
005021301,1201,0.01582015,0.181515404,0.791840133,0.010824313
005021302,5415,0.008310249,0.384856879,0.59242844,0.014404432
005021501,3506,0.008841985,0.272960639,0.708214489,0.009982886
005021502,6051,0.015038837,0.293339944,0.679391836,0.012229384
005021601,4206,0.060627675,0.223252496,0.645981931,0.070137898
005021602,5769,0.033628012,0.413763217,0.365227942,0.187380829
005021700,5334,0.028308961,0.429696288,0.522684664,0.019310086
005021800,6499,0.041390983,0.264194491,0.643791353,0.050623173
005021900,1367,0.010972933,0.224579371,0.749085589,0.015362107
005022000,1487,0.012777404,0.218560861,0.720242098,0.048419637
005022101,3849,0.008833463,0.208885425,0.744349182,0.03793193
005022102,5488,0.012937318,0.125546647,0.837463557,0.024052478
005022200,3425,0.059270073,0.145985401,0.610218978,0.184525547
005022300,5047,0.013077075,0.174955419,0.785218942,0.026748564
005022401,2708,0.177991137,0.145864106,0.587149188,0.088995569
005022403,3188,0.198870765,0.152446675,0.59378921,0.05489335
005022404,4509,0.244400089,0.153027279,0.483255711,0.119316922
005022500,7698,0.010911925,0.295791115,0.671862822,0.021434139
005022701,5196,0.01308699,0.322940724,0.642224788,0.021747498
005022702,1699,0.01942319,0.263095939,0.625662154,0.091818717
005022703,1556,0.020565553,0.183804627,0.715938303,0.079691517
005022800,6218,0.228530074,0.140559665,0.494210357,0.136699904
005022901,5370,0.016759777,0.246741155,0.638547486,0.097951583
005022902,3273,0.007638252,0.268866483,0.697219676,0.026275588
005023000,2950,0.174915254,0.12440678,0.569830508,0.130847458
005023100,1537,0.018217306,0.349381913,0.624593364,0.007807417
005023200,2661,0.25516723,0.079293499,0.546786922,0.118752349
005023301,4377,0.00982408,0.343842815,0.628284213,0.018048892
005023302,3415,0.008199122,0.14670571,0.816983895,0.028111274
005023501,3341,0.00748279,0.172702784,0.777611494,0.042202933
005023502,4386,0.015275878,0.192202462,0.737574099,0.05494756
005023600,1907,0.190351337,0.134766649,0.605138962,0.069743052
005023702,1241,0.02256245,0.196615633,0.771958098,0.00886382
005023703,5253,0.021511517,0.206358271,0.751951266,0.020178945
005023704,3758,0.013304949,0.228312932,0.742416179,0.015965939
005023800,2615,0.191586998,0.105162524,0.613384321,0.089866157
005023900,8348,0.016530906,0.202803067,0.755989459,0.024676569
005024000,3882,0.07187017,0.24368882,0.632921175,0.051519835
005024100,6182,0.010676157,0.265609835,0.700582336,0.023131673
005024300,5685,0.009850484,0.278276165,0.690237467,0.021635884
005024400,2120,0.5,0.036320755,0.363679245,0.1
005024501,4864,0.013569079,0.208470395,0.763363487,0.014597039
005024502,3640,0.011263736,0.247802198,0.723901099,0.017032967
005024600,2058,0.444120505,0.060738581,0.313896987,0.181243926
005024700,1764,0.022108844,0.472789116,0.465986395,0.039115646
005024800,3363,0.512340172,0.062444246,0.261968481,0.163247101
005024900,0,,,,
005025000,2383,0.657994125,0.010910617,0.20772136,0.123373898
005025100,6802,0.011026169,0.230520435,0.672743311,0.085710085
005025200,2530,0.531225296,0.054545455,0.291699605,0.122529644
005025300,6332,0.014687303,0.172299431,0.740998105,0.072015161
005025400,1959,0.683511996,0.022970904,0.188871873,0.104645227
005025500,6529,0.024199724,0.162352581,0.771634247,0.041813448
005025600,1663,0.331930247,0.143716176,0.432952495,0.091401082
005025700,1912,0.019351464,0.203974895,0.757845188,0.018828452
005026100,1932,0.082815735,0.555900621,0.311594203,0.049689441
005026300,6984,0.086626575,0.172966781,0.68814433,0.052262314
005026400,4935,0.532928065,0.03627153,0.374873354,0.055927052
005026500,6942,0.031547105,0.120282339,0.747335062,0.100835494
005026601,2911,0.519752662,0.044658193,0.383716936,0.051872209
005026602,5301,0.46745897,0.047726844,0.430484814,0.054329372
005026701,4037,0.044092148,0.094129304,0.690116423,0.171662125
005026702,7040,0.057954545,0.143607955,0.764488636,0.033948864
005026900,3777,0.0407731,0.194863648,0.733121525,0.031241726
005027300,7942,0.069881642,0.157516998,0.738856711,0.033744649
005027401,4785,0.795611285,0.004388715,0.174712644,0.025287356
005027402,3386,0.815416421,0.008564678,0.152096869,0.023922032
005027600,473,0.114164905,0.541226216,0.264270613,0.080338266
005027700,5065,0.094373149,0.114116486,0.739387957,0.052122409
005027900,6966,0.247057135,0.125610106,0.54364054,0.083692219
005028100,3794,0.407749077,0.158935161,0.37743806,0.055877702
005028300,3149,0.06732296,0.2696094,0.618291521,0.044776119
005028400,894,0.375838926,0.308724832,0.277404922,0.03803132
005028500,3307,0.507710916,0.057453886,0.325068037,0.109767161
005028600,1191,0.539042821,0.037783375,0.246011755,0.177162049
005028700,3178,0.261799874,0.065449969,0.562617999,0.110132159
005028800,3097,0.673555053,0.03099774,0.1830804,0.112366807
005028900,4502,0.24366948,0.060639716,0.632385606,0.063305198
005029301,1875,0.744533333,0.072,0.128533333,0.054933333
005029302,5052,0.698931116,0.085510689,0.139548694,0.076009501
005029500,4240,0.623584906,0.066273585,0.220518868,0.089622642
005029600,2549,0.370733621,0.125931738,0.210670851,0.29266379
005029700,3554,0.713562183,0.061339336,0.134496342,0.090602138
005030000,5838,0.452894827,0.037512847,0.421205892,0.088386434
005030100,1304,0.724693252,0.080521472,0.144171779,0.050613497
005030200,8887,0.071002588,0.618656464,0.273433105,0.036907843
005030701,5378,0.790814429,0.040721458,0.121792488,0.046671625
005030900,3891,0.819840658,0.060138782,0.079671036,0.040349525
005031000,4415,0.421970555,0.190260476,0.276557191,0.111211778
005031200,1524,0.442913386,0.142388451,0.293963255,0.120734908
005031400,1966,0.442014242,0.123092574,0.299084435,0.135808749
005031600,1863,0.403113258,0.149221685,0.278582931,0.169082126
005031800,1810,0.396132597,0.145856354,0.331491713,0.126519337
005031900,751,0.61517976,0.098535286,0.191744341,0.094540613
005032300,4904,0.646615008,0.097063622,0.193107667,0.063213703
005032400,2957,0.162664863,0.276969902,0.506932702,0.053432533
005032600,3154,0.41851617,0.109384908,0.284083703,0.188015219
005032800,3979,0.218647901,0.230711234,0.452877607,0.097763257
005033000,5696,0.319698034,0.175035112,0.435744382,0.069522472
005033201,4115,0.237667072,0.162575942,0.556500608,0.043256379
005033202,4167,0.14062875,0.28437725,0.520518359,0.054475642
005033400,1351,0.130273871,0.282013323,0.559585492,0.028127313
005033500,2178,0.771349862,0.054178145,0.119834711,0.054637282
005033600,6188,0.041208791,0.403199741,0.511635423,0.043956044
005033700,2357,0.684344506,0.031395842,0.158676283,0.125583369
005033800,3818,0.060764798,0.454950236,0.421162913,0.063122053
005034000,4618,0.07275877,0.384148982,0.488306626,0.054785621
005034200,1675,0.089552239,0.512835821,0.336716418,0.060895522
005034300,1649,0.451788963,0.148574894,0.338386901,0.061249242
005034400,1736,0.09562212,0.465437788,0.349078341,0.089861751
005034500,3566,0.514021312,0.112170499,0.235838474,0.137969714
005034800,6129,0.047479197,0.5209659,0.377712514,0.053842389
005035000,1925,0.038441558,0.605194805,0.276363636,0.08
005035100,3186,0.579723792,0.092906466,0.252667922,0.07470182
005035600,2027,0.035520474,0.731623088,0.191909225,0.040947213
005035800,7166,0.016187552,0.80198158,0.145269327,0.036561541
005035900,2061,0.017467249,0.237263464,0.723920427,0.02134886
005036000,2706,0.162601626,0.436067997,0.33037694,0.070953437
005036100,6019,0.007476325,0.256521017,0.717062635,0.018940023
005036300,7509,0.011452923,0.222666134,0.750166467,0.015714476
005036400,2557,0.009777083,0.854517012,0.107547908,0.028157998
005036501,3965,0.01261034,0.432534678,0.533165195,0.021689786
005036502,2423,0.014032191,0.274865869,0.690879076,0.020222864
005036700,2599,0.021161985,0.301269719,0.666794921,0.010773374
005036800,2011,0.016907011,0.721034311,0.226255594,0.035803083
005036901,2005,0.008478803,0.251870324,0.723690773,0.0159601
005036902,2119,0.012741859,0.372345446,0.588957055,0.025955639
005037000,2303,0.038645245,0.689969605,0.214068606,0.057316544
005037100,4241,0.013911813,0.338599387,0.631219052,0.016269748
005037200,2222,0.046354635,0.553105311,0.339783978,0.060756076
005037300,5318,0.021624671,0.32324182,0.635013163,0.020120346
005037400,3441,0.022667829,0.508282476,0.437372857,0.031676838
005037504,3677,0.02284471,0.301060647,0.661952679,0.014141964
005037600,2148,0.047486034,0.513500931,0.379422719,0.059590317
005037800,3048,0.053805774,0.572834646,0.347112861,0.026246719
005037900,5093,0.016296878,0.464559199,0.495974867,0.023169056
005038000,4585,0.034460196,0.705343511,0.224645583,0.035550709
005038100,6382,0.01363209,0.225007835,0.715136321,0.046223754
005038200,2596,0.010400616,0.782357473,0.184514638,0.022727273
005038301,4797,0.018761726,0.260996456,0.691265374,0.028976444
005038302,6106,0.007697347,0.401244677,0.568457255,0.022600721
005038500,4758,0.019335855,0.297814208,0.66603615,0.016813787
005038600,7409,0.017411257,0.800917803,0.1595357,0.022135241
005038700,3216,0.139925373,0.217350746,0.607587065,0.035136816
005038800,2606,0.009593246,0.826554106,0.140828856,0.023023791
005038900,5325,0.259906103,0.125821596,0.577464789,0.036807512
005039000,2975,0.010420168,0.727394958,0.234621849,0.027563025
005039100,6992,0.128718535,0.133724256,0.707665904,0.029891304
005039200,1781,0.028074116,0.674340258,0.275687816,0.02189781
005039300,8143,0.068033894,0.30504728,0.605427975,0.021490851
005039400,4573,0.036737372,0.609665428,0.327356221,0.02624098
005039500,4146,0.018089725,0.321755909,0.642064641,0.018089725
005039600,3756,0.01171459,0.75399361,0.195953142,0.038338658
005039700,3702,0.56537007,0.073203674,0.276066991,0.085359265
005039800,3090,0.008414239,0.858899676,0.1,0.032686084
005039901,5228,0.03213466,0.205432288,0.648814078,0.113618975
005039902,5279,0.015722675,0.222580034,0.700132601,0.06156469
005040100,4593,0.028303941,0.164598302,0.743740475,0.063357283
005040302,4386,0.022571819,0.125398997,0.791609667,0.060419517
005040303,4478,0.03818669,0.131978562,0.7811523,0.048682448
005040304,3794,0.037427517,0.13811281,0.73089088,0.093568793
005040400,3016,0.015251989,0.810013263,0.149867374,0.024867374
005040501,4397,0.022970207,0.224243803,0.70548101,0.047304981
005040502,6863,0.023022002,0.262421681,0.656418476,0.058137841
005040600,3490,0.013753582,0.75243553,0.16991404,0.063896848
005040701,3347,0.074992531,0.126083059,0.748730206,0.050194204
005040702,6652,0.096662658,0.143415514,0.677841251,0.082080577
005040800,4263,0.024395965,0.532254281,0.385409336,0.057940418
005040900,3637,0.174869398,0.622216112,0.141325268,0.061589222
005041100,2931,0.132719208,0.174684408,0.620948482,0.071647902
005041300,7384,0.151543879,0.12635428,0.64084507,0.081256771
005041400,5027,0.055301373,0.598169883,0.207877462,0.138651283
005041500,5461,0.131660868,0.150155649,0.614722578,0.103460905
005041800,3598,0.051695386,0.523068371,0.278488049,0.146748193
005041900,6734,0.121324621,0.167359667,0.580784081,0.130531631
005042000,3850,0.054025974,0.504155844,0.347792208,0.094025974
005042100,5922,0.082066869,0.163796015,0.586288416,0.1678487
005042200,3086,0.038885288,0.737524303,0.181464679,0.042125729
005042300,4100,0.143902439,0.153902439,0.582926829,0.119268293
005042400,2481,0.026199113,0.766223297,0.166465135,0.041112455
005042500,6793,0.128514647,0.104960989,0.623730311,0.142794053
005042600,6387,0.021136684,0.833724753,0.104587443,0.040551119
005042800,2173,0.023009664,0.803957662,0.108145421,0.064887253
005042901,3420,0.092105263,0.152923977,0.610233918,0.144736842
005042902,3845,0.091287386,0.251235371,0.584395319,0.073081925
005043000,2898,0.036231884,0.701518288,0.164941339,0.097308489
005043100,9680,0.058471074,0.240909091,0.562086777,0.138533058
005043400,3592,0.06013363,0.616648107,0.197939866,0.125278396
005043500,39,0.025641026,0.307692308,0.666666667,0
005043600,2032,0.048228346,0.668799213,0.156496063,0.126476378
005044200,3555,0.022503516,0.687201125,0.215752461,0.074542897
005044400,3878,0.037390407,0.751418257,0.157813306,0.05337803
005044800,2026,0.026159921,0.801085884,0.119447187,0.053307009
005044901,1818,0.868536854,0.02640264,0.093509351,0.011551155
005044902,1949,0.837352488,0.020010262,0.119548486,0.023088763
005045101,1656,0.81763285,0.031400966,0.103864734,0.047101449
005045102,1894,0.824709609,0.04593453,0.109820486,0.019535375
005045600,2896,0.180248619,0.574930939,0.192679558,0.052140884
005045800,6123,0.009145844,0.426914911,0.543524416,0.020414829
005046000,2741,0.033199562,0.722364101,0.228383802,0.016052536
005046201,26588,0.10425756,0.585151196,0.277568828,0.033022416
005046202,8277,0.038661351,0.651927027,0.28077806,0.028633563
005048400,3598,0.027793218,0.770705948,0.161200667,0.040300167
005050400,39,0.153846154,0.205128205,0.615384615,0.025641026
005051600,4362,0.753094911,0.027739569,0.169876204,0.049289317
047000100,4338,0.729829414,0.094052559,0.079990779,0.096127248
047000200,1470,0.049659864,0.045578231,0.868707483,0.036054422
047000301,4259,0.817797605,0.041559051,0.057760038,0.082883306
047000501,4247,0.722156817,0.06498705,0.073463621,0.139392512
047000502,2512,0.790207006,0.04339172,0.064490446,0.101910828
047000700,3359,0.796367967,0.028579935,0.084251265,0.090800834
047000900,4172,0.679290508,0.046260786,0.077900288,0.196548418
047001100,84,0.369047619,0.154761905,0.333333333,0.142857143
047001300,2275,0.590769231,0.146813187,0.136703297,0.125714286
047001500,3521,0.280886112,0.343368361,0.230332292,0.145413235
047001800,2105,0.127790974,0.277434679,0.5695962,0.025178147
047002000,1672,0.031698565,0.029904306,0.880980861,0.057416268
047002100,3604,0.721698113,0.055216426,0.087402886,0.135682575
047002200,4613,0.170171255,0.042922176,0.650769564,0.136137004
047002300,4247,0.00753473,0.525311985,0.293854486,0.173298799
047002901,3218,0.020198881,0.56619018,0.300497203,0.113113735
047003000,1730,0.629479769,0.022543353,0.170520231,0.177456647
047003100,2472,0.215210356,0.455906149,0.110436893,0.218446602
047003300,2327,0.49204985,0.223893425,0.149978513,0.134078212
047003400,3047,0.667213653,0.006892025,0.137840499,0.188053823
047003500,1554,0.373230373,0.404118404,0.104890605,0.117760618
047003600,3804,0.651156677,0.014984227,0.142218717,0.191640379
047003700,390,0.423076923,0.169230769,0.138461538,0.269230769
047003800,1498,0.779706275,0.009345794,0.078104139,0.132843792
047003900,2229,0.510542844,0.150291611,0.182144459,0.157021086
047004100,3598,0.663702057,0.119510839,0.124513619,0.092273485
047004300,3008,0.627327128,0.072805851,0.178191489,0.121675532
047004400,2359,0.882153455,0.006358627,0.044510386,0.066977533
047004500,3325,0.831578947,0.019849624,0.06556391,0.083007519
047004600,1199,0.833194329,0.006672227,0.083402836,0.076730609
047004700,1445,0.50449827,0.12733564,0.247750865,0.120415225
047004900,2516,0.672496025,0.096581876,0.126391097,0.104531002
047005000,2276,0.835676626,0.003954306,0.086994728,0.073374341
047005100,2171,0.649930907,0.035928144,0.212344542,0.101796407
047005201,1829,0.829961728,0.007107709,0.060688901,0.102241662
047005202,2481,0.851269649,0.008867392,0.072148327,0.067714631
047005300,1888,0.532309322,0.090572034,0.313029661,0.064088983
047005400,3139,0.739407455,0.012424339,0.121057662,0.127110545
047005601,2505,0.826347305,0.00758483,0.098203593,0.067864271
047005602,1586,0.81147541,0.007566204,0.076923077,0.104035309
047005800,3152,0.728426396,0.010786802,0.134200508,0.126586294
047005900,1384,0.466763006,0.160404624,0.324421965,0.048410405
047006000,2826,0.605803255,0.014508139,0.22009908,0.159589526
047006200,2853,0.678934455,0.015422362,0.155625657,0.150017525
047006300,1892,0.790697674,0.015856237,0.099365751,0.094080338
047006400,3478,0.690914319,0.017251294,0.161012076,0.130822312
047006500,5191,0.824118667,0.011751108,0.096513196,0.067617029
047006600,3663,0.65984166,0.012558013,0.191646192,0.135954136
047006700,3301,0.836716147,0.013632233,0.078461072,0.071190548
047006800,4870,0.502874743,0.02238193,0.267761807,0.20698152
047006900,3537,0.690698332,0.030817077,0.17302799,0.105456602
047007000,2344,0.575511945,0.049061433,0.186860068,0.188566553
047007100,4495,0.182869855,0.360177976,0.391991101,0.064961068
047007200,1946,0.116135663,0.016957862,0.584789311,0.282117163
047007400,5451,0.06475876,0.01284168,0.669418455,0.252981104
047007500,4383,0.790098106,0.014830025,0.11590235,0.079169519
047007600,4412,0.095421578,0.016999093,0.713961922,0.173617407
047007700,3901,0.770571648,0.025121764,0.102281466,0.102025122
047007800,5068,0.062943962,0.028808208,0.794593528,0.113654301
047008000,4169,0.104341569,0.019668985,0.786519549,0.089469897
047008200,4141,0.131127747,0.032359333,0.729292441,0.107220478
047008400,3299,0.161260988,0.024249773,0.736889967,0.077599273
047008500,6956,0.01279471,0.475848189,0.478867165,0.032489937
047008600,0,,,,
047008800,3207,0.230433427,0.017461802,0.635484877,0.116619894
047009000,2994,0.108216433,0.02004008,0.423847695,0.447895792
047009200,5388,0.123793615,0.023756496,0.416109874,0.436340015
047009400,5805,0.191903531,0.011541774,0.188802756,0.607751938
047009600,6126,0.109043421,0.017140059,0.59826967,0.275546849
047009800,7024,0.054100228,0.011958998,0.51751139,0.416429385
047010000,6737,0.085349562,0.01217159,0.362624313,0.539854535
047010100,4093,0.257757146,0.027363792,0.63620816,0.078670902
047010200,5622,0.091248666,0.009071505,0.250444682,0.649235148
047010400,5908,0.080907244,0.007786053,0.062965471,0.848341232
047010600,5851,0.051273287,0.006152794,0.119466758,0.823107161
047010800,5280,0.11155303,0.008143939,0.142045455,0.738257576
047011000,2441,0.180663662,0.01556739,0.473986071,0.329782876
047011200,6436,0.403511498,0.019422001,0.338564326,0.238502175
047011400,3976,0.568158954,0.048792757,0.153420523,0.229627767
047011600,4816,0.135589701,0.006436877,0.087832226,0.770141196
047011700,2364,0.427664975,0.050338409,0.414128596,0.10786802
047011800,2253,0.10252996,0.003106968,0.106524634,0.787838438
047011900,1530,0.594771242,0.076470588,0.258823529,0.069934641
047012000,1268,0.085173502,0.001577287,0.106466877,0.806782334
047012100,1619,0.516368128,0.051266214,0.334774552,0.097591106
047012200,5339,0.133545608,0.009552351,0.454017606,0.402884435
047012600,2652,0.401206637,0.022624434,0.202111614,0.374057315
047012700,3507,0.205303678,0.319076133,0.413458797,0.062161392
047012801,2117,0.323098725,0.009919698,0.082664147,0.58431743
047012901,2159,0.536822603,0.115794349,0.248726262,0.098656786
047012902,1964,0.643075356,0.102342159,0.161405295,0.093177189
047013000,4792,0.528380634,0.01648581,0.236435726,0.21869783
047013100,3828,0.558777429,0.141327064,0.199582027,0.10031348
047013200,2239,0.468066101,0.005806163,0.143814203,0.382313533
047013300,3730,0.672654155,0.065683646,0.149865952,0.111796247
047013400,3907,0.652674686,0.018940363,0.15536217,0.17302278
047013500,3596,0.674916574,0.062013348,0.136818687,0.12625139
047013600,3927,0.677871148,0.007639419,0.169849758,0.144639674
047013700,3057,0.637553157,0.083742231,0.189728492,0.08897612
047013800,3168,0.696338384,0.014835859,0.143623737,0.14520202
047013900,3481,0.628555013,0.09824763,0.185291583,0.087905774
047014000,1826,0.790799562,0.008214677,0.101861993,0.099123768
047014100,3017,0.609877362,0.040106066,0.235996023,0.11402055
047014200,3223,0.6645982,0.013962147,0.157306857,0.164132796
047014300,3487,0.46257528,0.036994551,0.399770576,0.100659593
047014500,4179,0.436707346,0.047140464,0.435989471,0.080162718
047014700,2084,0.477447217,0.047504798,0.398752399,0.076295585
047014800,1209,0.861869313,0.004135649,0.062861869,0.071133168
047014900,4976,0.664991961,0.049839228,0.192524116,0.092644695
047015000,1574,0.824015248,0,0.056543837,0.119440915
047015100,3578,0.754891001,0.034097261,0.107043041,0.103968698
047015200,2309,0.699436986,0.01039411,0.113035946,0.177132958
047015300,3041,0.710292667,0.089115423,0.09832292,0.10226899
047015400,0,,,,
047015500,3272,0.783618582,0.04492665,0.085268949,0.086185819
047015700,4135,0.779443773,0.04643289,0.07376058,0.100362757
047015900,5036,0.76350278,0.075853852,0.068109611,0.092533757
